"1666","窗户","chuānghù","Window","4","1367","Housing & buildings","A window like a clear pane cutting through the wall's gray monotony.","",""
"1667","空气","kōngqì","Atmosphere","2","1365","Materials & substances","Clear, invisible air flows through the open window of a room, touching every surface gently.","",""
"1668","护士","hùshì","Nurse","4","1365","Health & medicine","A nurse in a white uniform stands under the starry night sky, holding a lamp with her hand.","",""
"1669","分享","fēnxiǎng","Share; partake","5","1362","Family & relationships","Sharing a moment, two figures under the sun with broad smiles.","",""
"1670","后悔","hòuhuǐ","Regret","5","1358","","The regret of a young man tearing down his flawed artwork.","",""
"1671","信仰","xìnyǎng","Faith","6","1358","Religion & philosophy","Faith is a compass that never points wrong.","",""
"1672","媒体","méitǐ","Media","3","1357","Arts & media","Picture a network of flowing silk ribbons connecting various objects, symbolizing the medium through which information is conveyed and shared.","",""
"1673","保安","bǎoān","Security guard; public security;","3","1357","","Moonlight spills onto a lone figure holding a gun at the ready, guarding an empty street.","",""
"1674","赶紧","gǎnjǐn","Quickly","3","1356","","Quick as an arrow - like a flash of lightning.","",""
"1675","角","jiǎo","Horn","2","1355","Movement & position","a sharp turn in time and space","",""
"1676","匹","pǐ","Horse","5","1355","","a lone horse standing on a grassland, looking lonely","",""
"1677","建立","jiànlì","Establish","3","1354","","Imagine two parts coming together under a shaded canopy, forming the base of a structure with solid ground below. The top part connects to form something new and stable above","""建立"" (lìshèng) means to set up or found, typically something new like an organization or a relationship. It is commonly used and can be translated as ""set up,"" ""establish,"" ""founding,"" or depending on the context, ""create"" or ""construct.""",""
"1678","印","yìn","Seal; stamp; mark; print;","6","1353","Particles & function words","The world leaves its mark on you.","",""
"1679","无所谓","wúsuǒwèi","Cannot be designated as","4","1350","","A word carelessly thrown together without effort, as if nothing matters.","",""
"1680","变化","biànhuà","Change","3","1349","Change & transformation","Imagine a snake's skin gradually shedding in layers, revealing the vibrant green beneath as it transitions from dull to bright tones.","",""
"1681","表达","biǎodá","Expression","3","1349","Cognitive processes","Ink stains drift through the air, like words waiting to be spoken.","",""
"1682","大约","dàyuē","About","3","1348","Quantity & degree","The hour hand on a clock is slightly off, pointing to an approximate time marked by question marks.","",""
"1683","东","dōng","East","1","1347","Movement & position","Golden light rising over mountain peaks, embracing the new day.","",""
"1684","一辈子","yíbèizi","A lifetime","5","1347","","The roots of a tree spread deep underground, silently supporting its growth for a lifetime.","",""
"1685","仅仅","jǐnjǐn","Only; merely; barely","3","1342","","A single star within a circle, representing the essence of ""only"" or ""sole.""","",""
"1686","造","zào","Make; build; create; produce","3","1341","","Craftsman shaping a vessel","",""
"1687","姐妹","jiěmèi","Sisters","4","1340","Family & relationships","Two butterflies fluttering together in the sky.","",""
"1688","实现","shíxiàn","Realization","2","1339","","Imagine a seed sprouting and breaking through the soil, showing its potential to become something tangible.","To achieve or realize; to put into effect. This word is commonly used and can be applied in various contexts, from concrete plans to abstract concepts. Sometimes it might be replaced with 'carry out' or 'execute', depending on the specific situation.",""
"1689","神秘","shénmì","Mysterious","4","1339","Beginning & ending","A mysterious glow in a dark forest","",""
"1690","市","shì","City","2","1338","Government & institutions","This character represents a bustling marketplace, filled with vendors selling their goods and lively crowds.","""市"" means ""city"", and it is a very common word used to describe an urban settlement, typically distinguishing between rural areas (""乡"") and urban ones. It can also refer more specifically to the city proper, its administrative region or even the central marketplace (shopping street) of a town or city (""街""). Besides just ""市"", you might use ""都市"" for metropolis or big cities, or ""城区"" when referring to parts of a city like the urban area.",""
"1691","政治","zhèngzhì","Politics","4","1337","Politics & diplomacy","Imagine a powerful figure standing atop a pyramid, holding a staff and gazing downwards while surrounded by intricate gears symbolizing governance.","",""
"1692","孤独","gūdú","Lonely","6","1333","Emotions & moods","A lonely figure stands on an empty street at night, the shadows stretch long and thin around them.","",""
"1693","内容","nèiróng","Content","3","1332","Abstract concepts & reasoning","A ribbon of vibrant colors connects two objects, representing the transmission and exchange of information.","",""
"1694","巨大","jùdà","Huge","4","1332","Shapes & sizes","A towering mountain peak piercing through the clouds.","",""
"1695","宝宝","bǎobǎo","Baby; darling","4","1330","","A tiny moon hanging in the sky","",""
"1696","加上","jiāshàng","Plus; add; with the addition of","5","1328","","A plus sign in the middle of a mathematical equation.","",""
"1697","蓝色","lánsè","Blue","2","1323","Colors","Deep blue sky meets endless sea, a vast expanse of color.","",""
"1698","退出","tuìchū","Drop out; quit; withdraw","3","1322","","Door swings open, leaving the room behind.","",""
"1699","前进","qiánjìn","Advance; go forward; march","3","1321","Movement & position","A deer runs forward.","",""
"1700","对手","duìshǒu","Opponent","3","1321","Roles & identity (personal & community)","Clashing swords","",""
"1701","神奇","shénqí","Magical","5","1319","","A magical lamp flickers with an otherworldly light.","",""
"1702","年级","niánjí","Grade","2","1317","Education & school","Concrete stairs leading upward through a school","",""
"1703","提到","tídào","Mention; refer to","2","1316","","Mentioning something in passing, like the fleeting shadow of thought.","",""
"1704","代","dài","Substitute; replace; take the place","3","1316","Time expressions","A farmer stands in a field of ripe wheat, holding two sheaves of grain to symbolize generational succession and the cycle of agriculture.","",""
"1705","环境","huánjìng","Environment","3","1316","Environment & ecology","Imagine a circular fence that gently encloses a peaceful garden, symbolizing the protective and boundary-setting aspects of an environment.","环境 refers to one's surroundings — whether that be a person's work place, home, community area, or the broader ecological and social conditions they exist within. It is a very common term in Chinese for translating ""environment,"" used frequently across all contexts from describing physical locations (e.g., living environment) to abstract situations like political or social environments.",""
"1706","登","dēng","Ascend; mount; scale; step on; pedal;","4","1316","","The climber reaches the mountain peak","",""
"1707","刺激","cìjī","Stimulate","4","1315","","A chili pepper with drooling mouth, as if tasting its intense flavor.","",""
"1708","规定","guīdìng","Regulations","3","1313","","The iron bars of rules enclose the possibilities.","",""
"1709","凭","píng","By","5","1313","Prepositions & localizers","A young person resting their head on a palm, looking thoughtful.","",""
"1710","雨","yǔ","Rain","1","1312","Nature & weather","Raindrops are tracing patterns on a windowpane, creating streaks of light as they fall.","",""
"1711","好多","hǎoduō","Many; a lot of","2","1312","","A pile of mountains made from things.","",""
"1712","最佳","zuìjiā","Optimal; the best; optimum","6","1308","","Perfect bloom under morning sun rays, reaching its zenith of beauty","",""
"1713","效果","xiàoguǒ","Effect","3","1299","Cause & effect","Picture a person using tools to guide and adjust the behavior of sheep, demonstrating efficiency or effectiveness.","",""
"1714","伤口","shāngkǒu","Wound; cut","6","1299","","A jagged path in the earth, where healing begins.","",""
"1715","独自","dúzì","Alone; by oneself; one's own","4","1289","","A lonely streetlight stands alone in the empty night.","",""
"1716","现金","xiànjīn","Cash","3","1288","Shopping & commerce","A single crisp dollar bill caught in a gust of wind, glinting with metallic reflections.","",""
"1717","夺","duó","Seize; snatch; rob; contend","6","1288","","A hand reaching up to grab a star from the night sky, symbolizing determination and aspiration.","",""
"1718","掌握","zhǎngwò","Master","5","1287","Cognitive processes","Master key in hand, unlocking the door to expertise.","",""
"1719","儿童","értóng","Children","4","1286","","A little child playing in the sand","",""
"1720","强大","qiángdà","Powerful; formidable; strong","3","1285","Speed & intensity","A powerful lion stands tall against a mountain, radiating strength and dominance.","",""
"1721","分开","fēnkāi","Separate; part","2","1283","","Two paths diverge in a forest.","",""
"1722","隔开","gékāi","Separate; space out; separation;","4","1283","","Two worlds separated by a single line.","",""
"1723","租","zū","Rent","2","1282","","Lease agreement, keyhole","",""
"1724","承诺","chéngnuò","Promise","6","1280","Family & relationships","Two people standing on opposite sides of a valley, making promises to each other.","",""
"1725","好看","hǎokàn","Good looking","1","1279","Evaluation & preference","Starry night with majestic galaxies and colorful nebulae in the vast universe.","",""
"1726","篇","piān","Piece","2","1277","","A single page of a book, unfolded, showing the continuation of written text or an illustration.","",""
"1727","玩具","wánjù","Toys","3","1276","","A toy in flight, embodying playful energy and joy.","",""
"1728","车上","chēshàng","In the car","1","1275","","blurred landscape outside the car window","",""
"1729","机器人","jīqìrén","Robot","5","1272","Technology & electronics","A mechanical arm swinging monotonously in the factory.","",""
"1730","满足","mǎnzú","Satisfy","3","1271","Emotions & moods","A person smiling contentedly, with a crescent moon in their arms.","",""
"1731","打败","dǎbài","Defeat; beat; be defeated","4","1270","","Victor stands tall while the fallen warrior lies defeated on the ground.","",""
"1732","科","kē","Subject; family; section","2","1269","Government & institutions","Science division: bright lab tubes and microscopes","",""
"1733","传统","chuántǒng","Tradition","4","1269","Politics & diplomacy","Imagine an ancient, ornate book slowly unfolding over time, with the pages turning to reveal stories and knowledge passed down through generations.","",""
"1734","不见","bújiàn","Not see; not meet","6","1269","","Behind a curtain of clouds, you can't see anything.","",""
"1735","浪漫","làngmàn","Romantic","5","1267","","A love letter floating in the wind, carried by butterflies to a blooming flower field.","",""
"1736","念","niàn","Read","3","1264","","When reading, time flows through the fingers.","",""
"1737","重复","chóngfù","Repeat","2","1262","Frequency & duration","A little bird circles in the sky, repeating its flight.","",""
"1738","和平","hépíng","Peace","3","1262","Politics & diplomacy","A dove glides over a broken world, leaving peace in its wake.","",""
"1739","欣赏","xīnshǎng","Appreciate","5","1262","Evaluation & preference","Close your eyes and focus on the scene before you.","",""
"1740","天气","tiānqì","Weather","1","1260","Nature & weather","Clouds dancing and floating in the soft light.","",""
"1741","守","shǒu","Guard; defend; observe","4","1258","","A lone silhouette stands tall in the wind, rooted like an ancient tree.","",""
"1742","态度","tàidù","Attitude","2","1256","Politics & diplomacy","A mountain stands tall and proud, embodying a strong sense of attitude.","",""
"1743","难以","nányǐ","Difficult; hard","5","1253","","It's hard to achieve the goal with difficulty.","",""
"1744","拼","pīn","Spell; go all out; join together; spelling","5","1249","","a figure pushing against a wall, determined to build something out of nothing","",""
"1745","早餐","zǎocān","Breakfast","2","1247","Daily activities & household routines","Golden hour light spills onto a bustling breakfast scene.","",""
"1746","茶","chá","Tea","1","1245","Colors","Dark leaves unfurling in amber water.","",""
"1747","自信","zìxìn","Self-confidence","4","1242","Personality & character","A confident figure stands tall with arms raised, facing a clear blue sky and open clouds.","",""
"1748","上学","shàngxué","Go to school","1","1241","","A child wearing a backpack, eyes gazing towards the bright sunshine and open door of knowledge.","",""
"1749","理论","lǐlùn","Theory","3","1240","Science & systems of knowledge","Imagine an ancient bamboo slip emerging from a stack of books, with golden light radiating from it to symbolize the systematic accumulation and illumination of knowledge.","",""
"1750","角度","jiǎodù","Angle","2","1237","Measurement & math","A mirror tilted at an angle","",""
"1751","年纪","niánjì","Age","3","1237","","An old tree with deep cracks in its bark, showing the marks of time.","",""
"1752","轻","qīng","Light","2","1236","Sensory experiences","Feather floating in the air.","",""
"1753","观察","guānchá","Observation","3","1235","Cognitive processes","A sharp eye is focused on the distant landscape.","",""
"1754","九","jiǔ","Nine","1","1234","Quantity & degree","Nine: a flame curling up to the sky","",""
"1755","龙","lóng","Dragon","3","1232","","Water Sprite with a unicorn-like horn","",""
"1756","埋","mái","Cover; bury","6","1231","","He bent over, burying his head in work as the setting sun cast long shadows across the field.","",""
"1757","吃惊","chījīng","Be amazed","4","1227","","Eyes wide open in surprise, like a cartoon character discovering something unexpected.","",""
"1758","盖","gài","Cover","4","1227","Prepositions & localizers","A rainbow umbrella over a pond after the rain.","",""
"1759","移动","yídòng","Move","4","1226","Movement & position","A moving figure on a sidewalk, surrounded by city buildings.","",""
"1760","大楼","dàlóu","Building; large building","4","1226","","A towering skyscraper piercing into the cloudscape.","",""
"1761","商店","shāngdiàn","Shop","1","1224","Shopping & commerce","A bustling city street corner where butterflies gather around the shop's offerings.","",""
"1762","不断","bùduàn","Constantly","3","1222","Frequency & duration","Imagine a continuous flowing stream or river, its water unbroken and uninterrupted as it cascades down, symbolizing an endless, persistent flow.","The Chinese word 不断 means continuous or unceasing. It is commonly used to describe something that keeps happening without stopping, similar to the English words continuous or ongoing. Other words like ceaseless or uninterrupted could sometimes be considered in related contexts, but not as frequently.",""
"1763","能量","néngliàng","Energy","5","1222","Measurement & math","Shining energy","",""
"1764","牙","yá","Tooth; ivory; tooth-like thing","4","1221","Body parts","A shark tooth buried in sand","",""
"1765","熟悉","shúxī","Be familiar with","5","1221","Cognitive processes","Familiarity is a soft yellow light, making everything look clear and warm in the eyes.","",""
"1766","解","jiě","Separate; divide; untie; allay;","6","1221","","Unlocking the cage of fate, a soul shatters its chains.","",""
"1767","有效","yǒuxiào","Effective; valid","3","1219","Evaluation & preference","Imagine a plant with vibrant green leaves, symbolizing effectiveness and vitality.","",""
"1768","美金","měijīn","USD; dollar","4","1219","","Red and blue dollar bills falling from the cracks of a skyscraper in New York City.","",""
"1769","闹","nào","Noisy; make a noise; suffer; be","4","1219","","a clock striking chaos","",""
"1770","公主","gōngzhǔ","Princess","6","1219","","A young princess in a flowing gown strolling through her garden, bathed in sunlight.","",""
"1771","滑","huá","Slippery","5","1218","Movement & position","The ice flows like liquid glass.","",""
"1772","清醒","qīngxǐng","Sober","4","1217","","Her eyes open, a glint in them as she slightly angles her head to stay alert.","",""
"1773","露","lòu","Reveal; show","6","1216","Nature & weather","Pearlescent droplets on spider silk, catching the morning sun.","",""
"1774","露","lù","Reveal; expose; show; betray;","6","1216","Nature & weather","Pearlescent droplets on spider silk, catching the morning sun.","",""
"1775","摸","mō","Feel","4","1215","Basic actions","A soft feather gently caresses the surface.","",""
"1776","思考","sīkǎo","Reflection","4","1214","Cognitive processes","Mind as waves at sea","",""
"1777","板","bǎn","Board; plank; shutter","3","1213","","A sturdy wooden board leaning against a wall","",""
"1778","好吃","hǎochī","Yummy","1","1210","Evaluation & preference","delicious is good to eat. Simple 😊🍴","",""
"1779","胖","pàng","Fat","3","1209","Shapes & sizes","A round and plump circle, bulging outwards like a perfectly ripe fruit.","",""
"1780","认","rèn","Recognize; know; make out; identify;","5","1208","","Mirror reflection","",""
"1781","地图","dìtú","Map","1","1206","Travel & tourism","Folded map","",""
"1782","按照","ànzhào","According to","3","1206","Prepositions & localizers","Picture a person following the lines on a map with their hand, symbolizing compliance or adherence to rules.","",""
"1783","关闭","guānbì","Close; shut","4","1204","Beginning & ending","Door closing shut","",""
"1784","药物","yàowù","Drug; medicine","4","1202","Health & medicine","Pill-shaped purple pills with glowing flowers","",""
"1785","幻想","huànxiǎng","Fantasy","6","1202","Cognitive processes","Fantasy is a dream with wings.","",""
"1786","面包","miànbāo","Bread","1","1201","Food & drink","White bread, soft and fluffy as clouds in the morning sunlight.","",""
"1787","忍受","rěnshòu","Bear","5","1201","","Tears soaking a piece of paper until it becomes unreadable, yet the wind carries its faint outline.","",""
"1788","不仅仅","bùjǐnjǐn","Not just; not only; more than","6","1201","","More than meets the eye","",""
"1789","伙伴","huǒbàn","Partner","4","1200","Family & relationships","Two friendly animals walking together","",""
"1790","世纪","shìjì","Century","3","1199","Time expressions","A century's weight on a clock tower","",""
"1791","插","chā","Insert","5","1198","Basic actions","A thin, elegant branch inserted into a dense bouquet of blooming flowers.","",""
"1792","达到","dádào","Achieve","3","1196","","Imagine a person standing triumphantly at the peak of a mountain, arms raised in success while below them lies an open path extending towards the horizon symbolizing achievement and progress.","""达到"" means to attain or accomplish a goal, level, or point. It is commonly used in contexts like achieving objectives or reaching a certain status/height. Other words that can be similar include ""achieve,"" ""attain,"" and ""reach.""",""
"1793","运","yùn","Transport; luck; fortune; carry; move;","5","1196","Basic actions","A spinning gear represents the unpredictable nature of fate and fortune.","",""
"1794","邮件","yóujiàn","Mail; post; postal matter","3","1195","Communication & digital life","A green metal bucket reflecting the sky and clouds.","",""
"1795","回忆","huíyì","Memory","5","1195","Cognitive processes","The door to memory stands ajar, letting the light of past moments spill into the present.","",""
"1796","动手","dòngshǒu","DIY","5","1192","","Hands reach out to grab a paintbrush","",""
"1797","总之","zǒngzhī","In short","4","1187","Conjunctions & connectives","The book closes, and the ink blurs into a new beginning.","",""
"1798","一句话","yījùhuà","In a word; in short; one sentence","5","1187","","A single word, like a bubble popping.","",""
"1799","英语","yīngyǔ","English","2","1186","","The words are poured like a waterfall, but the meaning is vague enough to be poetic.","",""
"1800","能不能","néngbùnéng","Can or not","3","1186","Question words","The possibility of success and failure is like a coin toss.","",""
"1801","能否","néngfǒu","Can; whether","6","1186","Question words","A hand hovering over a question mark, uncertain if to reach for it.","",""
"1802","椅子","yǐzi","Chair","2","1184","Home & furniture","Three legs and a curve waiting to cradle.","",""
"1803","相同","xiāngtóng","Identical","2","1183","","Output: Two identical line segments parallel to each other.","",""
"1804","清理","qīnglǐ","Clear","5","1183","","Dust bunnies dancing away in the air after sweeping.","",""
"1805","胜","shèng","Win; defeat; beat; can bear; be","3","1182","Modal verbs & auxiliaries","Victory crowns the wolfhound's head.","",""
"1806","箱","xiāng","Chest; box; case; trunk","4","1182","","A simple wooden box sits on a table, waiting to be opened.","",""
"1807","血液","xuèyè","Blood","6","1182","","Red silk ribbon fluttering in the wind","",""
"1808","重点","zhòngdiǎn","A key","2","1178","","The key point is highlighted, like a spotlight shining on it.","",""
"1809","在场","zàichǎng","Be on the scene; be on the spot","5","1178","","Eyes fixed on the screen, a blurred text flickers in focus.","",""
"1810","教育","jiàoyù","Education","2","1172","Education & school","Imagine an open book radiating rays of light from its pages, symbolizing the endless transmission and illumination of knowledge.","The Chinese word 教育 translates to 'education' in English. It refers to the process of teaching, learning, and instruction that shapes individuals intellectually, morally, socially, and physically. This term is very common and covers various aspects such as formal schooling, vocational training, family education, and societal guidance. Other words like 学习 (xuéxí - study/learning), 教学 (jiàoxiáng - teaching/methodology) or 培养 (péiyǎng - cultivation/training) can also be used depending on the specific context.","1. 接受良好教育的重要性日益凸显。 2. 在线课程是现代教育的一部分。 3. 家长应该重视孩子的早期教育。"
"1811","遇见","yùjiàn","Meet; come across","4","1172","","When two people meet, the light and shadow are intertwined.","",""
"1812","耳朵","ěrduǒ","Ears","5","1171","Body parts","Two leaf-like shapes hanging from the head, swaying gently in the breeze.","",""
"1813","城里","chénglǐ","Inside the city; in town","5","1168","","City silhouette with glowing lights in the night","",""
"1814","机构","jīgòu","Mechanism","4","1167","Government & institutions","Imagine a golden gear meshed with the frame of an ancient wooden building, representing organized structures that operate under established rules and hierarchies.","An organization or institution, referring to a formal group established for specific purposes. It is commonly used in contexts involving entities like companies, government agencies, and non-profits. Other words that could be used are ""organization"" itself or terms like ""corporation,"" depending on the context.",""
"1815","亮","liàng","Bright","2","1165","Sensory experiences","A shaft of golden sunlight piercing through dark storm clouds.","",""
"1816","裙子","qúnzi","Skirt","3","1163","Clothing & apparel","A light dress sways gently in the wind, like a colorful flower blooming on the ground.","",""
"1817","程度","chéngdù","Degree","3","1163","Quantity & degree","Imagine a clear, level gauge with distinct markings and increments, representing the measurement or extent of something.","",""
"1818","盘","pán","Tray; plate; dish; current price; game;","4","1163","Tools & objects","Imagine a circular dish sitting on a flat base, with items arranged around its edge in an ascending spiral pattern.","",""
"1819","即将","jíjiāng","Soon","4","1163","Time expressions","Imminent","",""
"1820","碎","suì","Broken","5","1163","","The shattered glass cup","",""
"1821","受不了","shòubùliǎo","Cannot bear sth","4","1161","","The weight of unspoken words presses down like a physical force.","",""
"1822","图","tú","Picture; chart; drawing; scheme;","3","1160","","Imagine a rolled-out world map, as if you're unfolding it to reveal the vastness of territories and connections across different lands.","The word ""图"" primarily means a picture, design, or map. It is commonly used to refer to drawings in general contexts and can also mean the country's territory (as in national plans). Other words that could be used depending on context include chart, diagram, plan, scheme, map, etc., but these carry nuances related to their specific field of application.",""
"1823","在于","zàiyú","Rest with","4","1160","","A lone figure stands on a balance beam, one foot firmly planted while the other dangles mid-air.","",""
"1824","艰难","jiānnán","Difficult","5","1160","","Heavy frost hangs on a bare tree, struggling against the cold winds.","",""
"1825","教训","jiàoxùn","Lesson","4","1158","Cause & effect","A child's shadow reading under the tree shade","",""
"1826","全国","quánguó","Nationwide; entire country","2","1157","","The Earth spinning, covering the entire country","",""
"1827","订","dìng","Conclude; draw up; order; revise","3","1156","","Two hands forming an 'X' on paper to create a binding agreement.","",""
"1828","餐馆","cānguǎn","Restaurant","5","1156","Travel & tourism","Waiting forks, ready to catch the essence of life.","",""
"1829","皮肤","pífū","Skin","5","1153","Body parts","A soft, delicate layer that covers the body like a flower bud.","",""
"1830","区别","qūbié","Difference","3","1152","Abstract concepts & reasoning","A line drawn between two worlds, separating light from shadow.","",""
"1831","部队","bùduì","Army; armed forces; troop;","6","1152","Military, defense & conflict","Ant hill marching to the sea","",""
"1832","火","huǒ","Fiery; flaming; urgent","4","1151,9820800371519","Materials & substances","A blazing flame, radiating red light and heat in the dark.","",""
"1833","背后","bèihòu","Behind; at the back; in the rear","3","1150","","The support from behind","",""
"1834","装置","zhuāngzhì","Device; equipment","4","1149","","Gears interlock, biting into the darkness.","",""
"1835","全世界","quánshìjiè","Worldwide; entire world","5","1149","","The whole world is connected through a single screen.","",""
"1836","权力","quánlì","Power","6","1148","Authority & power","A figure stands at the peak of a pyramid, overlooking everything below.","",""
"1837","三明治","sānmíngzhì","Sandwich","6","1148","Food & drink","Three slices of bread, with cheese and tomato in between, slowly steaming under the morning sun.","",""
"1838","新鲜","xīnxiān","Fresh","4","1145","","Apple in full bloom.","",""
"1839","放心","fàngxīn","Don't worry","2","1144","","A serene figure lying in the mountains, surrounded by gentle morning mist.","",""
"1840","左右","zuǒyòu","About","3","1144","Quantity & degree","Imagine two fingers pointing in opposite directions, one to the left and one to the right, with a faint golden light surrounding them as if they are guiding or directing something.","",""
"1841","学会","xuéhuì","Learn; master; study","6","1143","Government & institutions","Book with a bright lamp beside it, illuminated by the light of mastery","",""
"1842","费","fèi","Fee; cost","3","1142","","Burns brightly then fades away, like a wasteful flame.","",""
"1843","稳定","wěndìng","Stable","4","1138","Frequency & duration","Imagine a solid, immovable stone base supporting a smoothly rising arrow that points upward steadily. The arrow represents progress or growth while the base symbolizes stability and foundation.","",""
"1844","尊敬","zūnjìng","Respect","5","1137","Family & relationships","bow in reverence","",""
"1845","河","hé","River","2","1135","","The river meanders through the land, its snake-like curve a testament to nature's enduring grace.","",""
"1846","坚强","jiānqiáng","Firm","3","1133","Personality & character","Oaks rooted firmly in wind-swept valleys.","",""
"1847","数据","shùjù","Data","4","1133","Measurement & math","Imagine a series of interlocking gears and chains made of binary code, spinning to generate streams of information that flow like rivers through the digital landscape.","",""
"1848","区域","qūyù","Region","5","1133","Housing & buildings","A clear boundary line dividing a space into distinct areas.","",""
"1849","玻璃","bōlí","Glass","5","1133","Materials & substances","Shattered water droplets on a windowpane, catching the light like tears shed in rain.","",""
"1850","勇气","yǒngqì","Courage","4","1132","","A warrior brandishing a shield and sword, charging forward into a tempestuous storm.","",""
"1851","镜头","jìngtóu","Camera lens","4","1132","Light & vision","A single frame, a window to another world.","",""
"1852","员工","yuángōng","Employee","3","1129","Work & professions","An office worker is focused on their work, sitting at a desk with computer and documents.","",""
"1853","保","bǎo","Defend; protect; keep; guarantee;","3","1128","Modal verbs & auxiliaries","A person protecting an object with their arm outstretched, symbolizing safety and security.","",""
"1854","联盟","liánméng","Union","6","1128","Politics & diplomacy","A network of alliances, like a spider weaving its intricate web in the dark.","",""
"1855","扇","shān","Fan; slap; flap; flutter; fan up","5","1127","","An open fan, a breeze of relief blowing through the summer heat","",""
"1856","扇","shàn","Fan; leaf;","5","1127","","Wind blowing through a window frame, creating ripples in the dust motes.","",""
"1857","好奇","hàoqí","Be curious","3","1126","","A cartoon character holding a magnifying glass staring intently at something.","",""
"1858","阳光","yángguāng","Sunshine","3","1126","Nature & weather","Golden sunlight streams through tree branches, casting warm dappled light on the ground.","",""
"1859","了不起","liǎobùqǐ","Amazing","4","1125","Evaluation & preference","A bolt of lightning cuts through the dark clouds, illuminating everything in its path.","",""
"1860","觉","jiào","Sleep","6","1125","","Awakening light, a silhouette rising from darkness to embrace the first rays of dawn.","",""
"1861","基地","jīdì","Base","5","1123","Military, defense & conflict","The foundation of the mountain stands firm.","",""
"1862","之外","zhīwài","Outside; except","5","1122","","Outside the boundaries of gravity, a feather falls.","",""
"1863","聊天儿","liáotiānér","Chat","6","1122","","Two people chatting over coffee in a cozy café, their laughter echoing through the steamy air.","",""
"1864","土地","tǔdì","Land","4","1121","","Imagine a vast stretch of fertile land, covered in green crops like wheat and grass under the sun.","",""
"1865","平","píng","Flat","2","1120","Measurement & math","The water surface is perfectly level, reflecting the sky above.","",""
"1866","抱怨","bàoyuàn","Complain","5","1117","","A heart filled with frustration, broken musical notes falling like raindrops.","",""
"1867","页","yè","Page","1","1114","Quantity & degree","Turning the page in a book, revealing new chapters of knowledge.","",""
"1868","承受","chéngshòu","Bear","4","1114","","An old man holding a broken umbrella, standing firm in the pouring rain.","",""
"1869","签名","qiānmíng","Signature; sign one's name; autograph","5","1113","","A feather falls, tracing identity with ink's gentle authority.","",""
"1870","的话","dehuà","If","2","1110","","Words ripple, forming an expanding circles of sound in the air.","",""
"1871","文章","wénzhāng","Article","3","1110","","Words flow like a river, meeting the pages of thought.","",""
"1872","整天","zhěngtiān","All day long","3","1110","","The sun circles endlessly in the sky.","",""
"1873","病毒","bìngdú","Virus","5","1110","","A twisting strand of digital plague","",""
"1874","打架","dǎjià","Fight","5","1110","","Fists clashing like tangled wires.","",""
"1875","设备","shèbèi","Equipment","3","1107","Business & industry","Gears and screws arranged in a complex, rotating pattern with metallic sheen.","",""
"1876","打击","dǎjī","Strike","5","1105","","The strike of the hammer shatters the stillness.","",""
"1877","描述","miáoshù","Describe; depict; description","4","1103","Abstract concepts & reasoning","Swirling lines blur the edges of reality","",""
"1878","泡","pào","Bubble; steep; soak","6","1103","","Bubbles ascending, translucent greenish blue.","",""
"1879","类似","lèisì","Similar","3","1101","","Output: A pair of similar objects side by side, creating a subtle visual echo.","",""
"1880","袋","dài","Bag; sack; pocket; pouch","4","1101","","A big, round bag like a drum full of treasures.","",""
"1881","医疗","yīliáo","Medical treatment","4","1101","Health & medicine","A snake's skin wrapped around a life line, like the bandage and stethoscope intertwined.","",""
"1882","硬","yìng","Hard","5","1100","Sensory experiences","A piece of black steel, unyielding and strong.","",""
"1883","隐藏","yǐncáng","Hide; hiding; conceal; put","6","1100","","hide away in the pages of a book, like secrets whispered into text","",""
"1884","语言","yǔyán","Language","2","1099","Literature & writing","A river of words flowing between people.","",""
"1885","标准","biāozhǔn","Standard","3","1099","Measurement & math","A ruler or scale marked with numbers, symbolizing measurement and benchmark.","""Standard"" means a criterion or benchmark for evaluation, often referring to the level of quality that something has met. It is one of the most commonly used words in English and can be applied to almost any context where there's a need to measure performance against an accepted set of requirements or expectations. Other words such as criteria, benchmark, norm, and requirement may also be employed depending on the specific situation.",""
"1886","激情","jīqíng","Passion","6","1099","Speed & intensity","Phoenix rising from flames","",""
"1887","治","zhì","Rule; govern; manage; cure; treatment","4","1098","","The doctor stands by the bedside, ready to heal and save lives.","",""
"1888","注射","zhùshè","Injection","5","1098","","A syringe filled with clear liquid, ready to deliver a precise dose into the human body.","",""
"1889","当作","dàngzuò","Regard as; treat as","6","1095","","Treat it as a leaf floating down a stream.","",""
"1890","南","nán","South","1","1094","Movement & position","A compass needle pointing south, with rays of heat emanating from it.","",""
"1891","过分","guòfèn","Excessive","4","1088","","The cloud is squeezed too hard, losing its shape.","",""
"1892","投资","tóuzī","Investment","4","1088","Business & industry","Imagine a stream of golden currency flowing towards upward-growing structures, with the base resembling solid groundwork and a blueprint in hand, symbolizing capital flow and value appreciation.","The Chinese word 投资 (tóuzī) means to invest or put money into something. It is commonly used in financial and business contexts, referring to the act of allocating capital with the expectation of generating a return or profit. Other words that can be used similarly include invest (verb) or investment (noun), especially when discussing putting capital into stocks, bonds, businesses, or real estate.",""
"1893","处于","chǔyú","Be in; be","4","1088","","A seed breaks through the soil, reaching for sunlight.","",""
"1894","一会儿","yīhuìer","Awhile; in a moment; presently","2","1087,8020829310096","Time expressions","A fleeting moment, like a butterfly caught in mid-air.","",""
